0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
300,117,49,35,42,23,20,29,23,25,24,13,13,19,18,12,11,13,9,11,6,6,7,10,4,2,4,2,7,5,4,6,3,0,1,0,1,0,1,2,2,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,662,871,903,841,800,673,663,588,515,480,441,362,347,286,282,268,227,211,177,166,136,155,130,113,111,97,93,78,62,49,58,47,49,45,45,37,22,24,24,25,26,25,18,27,12,13,13,9,10,10,5,7,5,5,4,6,4,3,2,0,3,1,3,3,2,0,0,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
424,942,1094,1184,1115,1073,889,828,737,664,579,537,433,428,335,308,260,250,237,194,184,162,136,120,110,107,77,87,62,61,53,65,52,38,33,28,25,22,20,12,19,16,13,5,13,11,9,7,6,4,4,10,4,8,2,4,4,2,2,0,1,1,2,2,0,3,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1794,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,3,0,0,0,1,3,1,3,2,2,3,2,1,1,4,0,2,1,1,2,1,1,0,3,1,1,3,0,1,1,0,0,0,2,1,0,0,0,0,1
2068,657,150,63,36,18,29,20,23,24,22,23,23,22,17,25,21,17,27,22,24,19,26,25,18,22,22,22,22,20,17,16,13,14,13,14,12,11,6,10,9,9,5,8,2,8,4,3,4,7,5,2,3,6,4,2,2,3,3,0,0,2,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,288,399,346,219,143,89,60,40,15,22,15,10,5,5,2,3,1,2,4,2,3,1,1,0,1,0,0,0,1,2,4,4,3,5,2,2,3,5,5,4,5,3,8,5,2,8,4,3,3,1,1,4,3,3,2,1,1,1,2,3,3,2,0,2,2,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1
443,171,131,109,108,93,117,83,67,67,57,40,40,28,28,23,20,21,24,15,13,17,6,11,4,11,2,1,5,3,1,4,3,0,1,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,246,285,164,90,37,38,23,10,8,5,5,3,3,1,2,0,3,1,1,2,0,2,1,1,1,1,0,1,1,0,0,1,1,0,1,6,1,1,2,1,2,0,0,0,6,4,1,3,0,2,0,0,2,2,0,1,6,1,2,4,0,1,1,1,1,2,1,0,0,0,2,2,2,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
177,91,85,73,44,53,54,42,39,26,41,38,28,29,24,17,16,15,18,19,7,12,13,5,5,9,4,6,5,3,5,7,5,6,1,2,0,3,3,3,1,3,0,2,3,3,2,3,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,5,4,6,5,4,4,6,15,8,10,8,6,12,13,12,10,6,11,8,12,5,3,6,7,3,4,11,4,2,5,4,2,5,8,2,4,3,5,4,3,4,4,1,4,3,2,3,3,1,2,3,2,2,4,1,0,1,0,2,1,0,1,2,2,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4,6,24,9,14,15,18,6,12,14,10,12,8,12,8,9,8,3,8,4,6,7,5,3,4,2,4,1,6,5,4,4,5,1,3,2,3,1,1,3,5,3,1,0,1,1,2,2,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
28,30,9,5,4,7,10,12,5,12,11,6,7,7,3,3,4,3,3,2,1,2,0,2,1,1,2,3,0,2,0,0,2,1,0,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,91,43,35,35,27,24,27,27,20,15,13,13,15,10,17,14,8,10,8,15,9,13,12,10,11,8,3,1,3,6,6,2,5,2,3,5,2,4,3,2,1,4,1,2,1,1,1,3,1,0,1,0,0,0,1,1,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,105,73,59,46,41,24,33,28,17,16,15,18,23,12,15,22,10,13,18,14,15,7,11,18,13,11,10,5,6,6,11,8,9,1,9,11,9,5,6,7,6,3,6,7,5,4,0,3,2,3,3,5,3,0,4,1,1,1,3,5,2,1,1,0,0,1,0,1,0,1,0,2,1,0,1,3,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2
24,37,97,141,203,184,184,172,128,138,97,95,91,79,70,69,66,67,54,41,51,48,57,41,47,41,26,40,30,30,28,33,29,22,15,21,24,24,15,17,15,19,10,18,15,10,15,8,15,14,20,11,8,4,3,6,4,13,4,2,4,5,3,4,5,4,2,1,2,4,2,4,2,1,2,2,3,3,2,1,1,2,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,2
53,146,174,171,151,145,138,117,102,107,96,90,72,93,77,59,61,66,53,46,42,32,21,34,32,26,27,18,24,17,13,12,13,13,18,11,8,13,8,7,6,8,3,5,4,0,3,3,1,6,4,5,2,4,2,0,2,1,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,8,8,10,3,7,7,5,2,4,1,4,8,2,1,5,5,2,1,2,2,4,1,2,1,3,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,95,83,93,81,67,55,51,55,44,38,27,19,29,17,25,30,18,14,17,22,13,17,16,5,7,6,7,8,10,4,8,3,5,8,2,6,1,3,8,3,2,4,2,2,2,1,1,1,3,0,1,3,2,0,2,2,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162,55,32,34,23,31,14,13,17,11,18,11,11,14,5,6,4,14,11,6,9,10,13,3,5,7,10,4,7,3,5,8,5,6,3,2,0,4,3,2,0,1,1,3,4,2,2,2,3,0,2,2,1,2,2,0,1,2,2,0,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
13,7,5,3,3,5,3,2,1,7,2,3,6,3,7,1,2,0,1,4,7,1,4,1,4,0,1,2,1,1,3,1,1,0,1,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,28,14,22,14,16,17,11,9,9,16,14,12,9,9,3,2,13,3,7,5,5,5,2,2,1,3,2,1,0,0,2,2,1,2,1,1,1,1,2,1,2,0,1,1,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
71,51,23,16,12,17,10,19,13,8,13,10,8,9,9,1,8,8,12,12,7,10,5,3,2,6,2,2,2,2,1,2,2,4,0,1,0,1,3,1,1,0,0,1,2,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,5,15,27,32,31,25,16,9,11,16,12,10,9,13,10,10,7,10,7,5,13,7,10,7,3,6,5,10,3,1,3,1,3,3,2,0,5,0,1,2,2,3,2,3,2,0,0,3,2,0,2,1,2,1,1,1,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,27,16,16,20,12,14,11,17,7,15,14,11,4,9,8,7,4,6,5,2,4,4,2,3,6,3,3,3,2,0,1,3,1,1,1,2,1,1,1,1,1,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,45,39,47,38,53,64,51,61,45,51,52,34,30,24,36,25,25,21,26,21,22,13,13,9,19,8,12,10,14,7,13,8,6,9,6,3,2,7,8,4,5,5,3,2,3,3,6,2,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150,69,38,34,24,24,15,27,16,20,14,16,20,14,16,16,5,11,9,14,7,9,11,8,10,9,8,6,11,8,3,8,4,6,4,9,3,2,10,7,3,4,2,1,1,0,4,0,3,2,3,2,1,2,0,2,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
