0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.2156464,1.6148701,1.703872,1.6043137,1.49104,1.3942457,1.2680264,1.072511,0.8277008,0.66897225,0.641357,0.605674,0.787549,1.3610114,1.675411,2.350833,5.617992,8.899295,4.509208,-7.555331,-16.042099,-14.408856,-8.582935,-4.905292,-2.727284,-0.6008927,0.66569406,1.0567465,1.4107516,1.7586154,1.840039,1.8268923,1.855254,1.8923576,1.8991171,1.7511765,1.5304499,1.4250454,1.3297626,1.1304204,0.9724983,0.83245987,0.56844723,0.35528824,0.35350376,0.37455222,0.25708425,0.11997597,0.017896825,-0.12087755
2.0023453,2.3164365,2.6656115,2.8132732,2.7619834,2.8583157,3.1722558,3.383994,3.3437715,3.3965352,3.5535538,3.537415,3.4945886,3.4583397,2.861072,2.322752,2.3520823,-0.6392887,-9.941628,-20.263378,-23.052664,-18.36333,-12.472659,-8.051332,-4.2755756,-1.3920504,0.24791455,1.4430388,2.5668488,3.2209108,3.5204797,3.7643025,3.8948293,3.9042962,3.839408,3.6668313,3.4291759,3.1359081,2.7655654,2.5006752,2.454712,2.3845496,2.178238,1.976013,1.8244818,1.7098922,1.5747181,1.2709187,0.82187325,0.4887942
0.41097304,0.5257923,0.46458733,0.40448743,0.49890247,0.49564704,0.18177845,-0.27070194,-0.6789033,-0.7606929,-0.5456953,-0.6602032,-0.9385343,-0.37443507,0.17084257,0.023516703,2.2274747,6.3817034,3.7737508,-8.346259,-18.008615,-16.056961,-8.626099,-3.793766,-1.0810441,1.6123965,3.4964821,4.3925138,5.0665584,5.3824573,5.0845785,4.604932,4.2381587,3.9371183,3.5732431,3.1007476,2.5863507,2.1218948,1.6718287,1.2835006,1.0047644,0.6474607,0.20600677,-0.09360644,-0.24824205,-0.5016828,-0.81767166,-0.9800665,-0.9819199,-0.9176774
2.1177864,2.291168,2.4833145,2.7110074,2.9093251,2.9681518,3.0122108,3.1952868,3.3508203,3.437583,3.579295,3.624114,3.477938,3.3070817,2.6565902,0.47863188,-3.574382,-8.802772,-14.005486,-17.400507,-17.441317,-14.430677,-10.155847,-6.078493,-2.788904,-0.45075366,1.0845889,2.1399276,2.876948,3.3619173,3.6629262,3.7444546,3.6345487,3.4694293,3.3802655,3.3813639,3.3889086,3.2100945,2.8884754,2.667336,2.5659244,2.3283684,1.9795713,1.7902149,1.7580534,1.6125839,1.3399024,1.0832028,0.8836056,0.60496074
3.0099208,3.174247,3.2282193,3.4780104,3.919068,4.124904,4.123016,4.3175144,4.6033864,4.5719895,4.4635706,4.610907,4.7226977,4.8727274,5.85464,7.0959287,5.1781263,-3.5791092,-18.124468,-31.185217,-35.13548,-29.696491,-20.703653,-12.768719,-6.678527,-2.1615303,0.8587031,2.9328628,4.490017,5.464797,6.063583,6.7167907,7.3858585,7.639402,7.376222,6.9228454,6.506878,6.0501695,5.4944,4.969924,4.548697,4.17659,3.7567878,3.1913998,2.6421263,2.3573854,2.072555,1.4486847,0.7429711,0.42193487
1.2377053,1.4801148,1.716012,1.7897651,1.6268688,1.3531847,1.1425103,1.0005895,0.9426106,0.9889078,0.88082993,0.43600368,0.39092505,1.1857736,1.7821381,2.7053983,6.0448046,8.403919,2.3862512,-9.9485235,-16.779186,-13.737541,-7.9362154,-4.66656,-2.5810206,-0.5385879,0.6263175,1.1592374,1.7494063,2.0918968,2.0245347,1.9879215,2.131956,2.2259924,2.144711,1.9816489,1.8722155,1.7547265,1.5167077,1.2535254,1.1257722,0.94110227,0.58852774,0.368144,0.28482977,-0.0080646705,-0.34147286,-0.26248005,0.014487747,0.045950495
1.6476116,1.95659,2.1936014,2.237541,2.1494255,2.0587478,2.1455834,2.3590152,2.4196835,2.2911549,2.2816174,2.4230993,2.4729183,2.1840346,1.3718135,0.099281624,-1.5912762,-4.3396735,-8.388346,-12.078421,-13.047386,-11.061195,-7.9937716,-5.2423396,-2.8512633,-0.789153,0.5389341,1.1688641,1.7051802,2.2990794,2.562263,2.5054483,2.4614053,2.494009,2.433296,2.3644693,2.3797092,2.4135926,2.3491797,2.2174315,2.101157,1.9874154,1.8152258,1.6133952,1.3850646,1.0926442,0.79689384,0.67657584,0.7156411,0.7133389
1.1986829,1.3047796,1.3090928,1.3592427,1.5955523,1.8676058,1.9152709,1.8082777,1.806687,1.8847516,1.8542365,1.7735541,1.7578478,1.7823411,1.7144421,1.1343476,-0.6497683,-3.7750237,-7.1878347,-9.366847,-9.546428,-8.074244,-5.800753,-3.5246246,-1.7904189,-0.62522465,0.23334618,0.9229123,1.3711411,1.5831131,1.7246922,1.9143317,2.0689604,1.9961585,1.7555698,1.7435269,2.0156612,2.0967674,1.7710271,1.3735057,1.1381059,0.9981475,0.8635537,0.76759535,0.72699696,0.68941796,0.6447793,0.5174407,0.31913683,0.20203732
1.8757176,1.985996,2.0398927,2.275824,2.4783542,2.5271313,2.5821006,2.6913524,2.813173,3.0062323,3.142661,3.1329086,3.2806876,3.6055543,3.393429,2.2689168,0.004067777,-4.4565887,-10.910043,-15.743458,-15.7597065,-12.307221,-8.605219,-5.7112775,-3.2667074,-1.423207,-0.28651753,0.61319405,1.519008,2.0615149,2.2167447,2.3583603,2.5480301,2.5925763,2.5907068,2.6549585,2.6722322,2.571329,2.4356627,2.3147643,2.252472,2.1893759,2.109214,2.1265354,2.100802,1.7743928,1.3811642,1.2291238,1.0982273,0.81463104
0.59151846,0.4270325,0.115647495,-0.32571512,-0.7526233,-1.219071,-1.8627343,-2.6309981,-3.4146101,-4.204073,-5.0791225,-6.03263,-7.056525,-8.06629,-9.04512,-10.0919695,-11.18188,-12.029506,-12.750288,-13.750106,-13.763981,-10.126507,-2.6330178,5.122539,9.9634,12.0015,12.547759,12.224115,11.470591,10.635098,9.755665,8.889609,8.156056,7.4088087,6.5366225,5.677371,4.8951855,4.0231085,3.1364486,2.416358,1.8219578,1.2494688,0.7087589,0.20515344,-0.33850464,-0.93603176,-1.4596249,-1.8450859,-2.088561,-2.2754817
